p_recall,delta_days,history_seen,history_correct,session_seen,session_correct,hour_of_day,learning_language,lexeme_string
0.5,0.024814814814814814,5,4,2,1,3,en,orange/orange<n><sg>
1.0,78.03839120370371,4,2,2,2,1,de,neben/neben<pr><acc>
1.0,21.100983796296298,19,18,1,1,2,fr,elle/il<prn><tn><p3><f><sg>
1.0,0.7136342592592593,8,7,1,1,20,en,hour/hour<n><sg>
1.0,0.004143518518518519,4,4,1,1,14,es,elefantes/elefante<n><m><pl>
1.0,0.15527777777777776,3,3,2,2,22,fr,cuisine/cuisiner<vblex><pri><p3><sg>
1.0,0.9671759259259259,5,4,2,2,15,en,fish/fish<n><sg>
1.0,5.064224537037037,19,16,1,1,7,es,hombre/hombre<n><m><sg>
0.0,0.003321759259259259,4,3,1,0,5,es,persona/persona<n><f><sg>
1.0,0.0019560185185185184,18,14,2,2,0,fr,les/le<det><def><mf><pl>
0.0,5.884004629629629,5,4,1,0,22,en,magazine/magazine<n><sg>
1.0,0.001712962962962963,42,40,3,3,9,fr,l'/le<det><def><mf><sg>
1.0,1.4717476851851852,1,1,1,1,0,en,yes/yes<adv>
1.0,85.61081018518519,3,1,2,2,10,es,primeras/primero<adj><f><pl>
0.5,0.7645949074074074,7,4,2,1,14,de,sonst/sonst<adv>
1.0,0.0011226851851851851,13,10,1,1,4,en,are/be<vbser><pres>
1.0,8.09318287037037,4,3,2,2,19,es,quiénes/quién<prn><itg><mf><pl>
1.0,36.7015625,6,6,3,3,18,fr,nous/nous<prn><pro><p1><mf><pl>
0.75,7.1095138888888885,14,10,4,3,3,en,newspaper/newspaper<n><sg>
1.0,0.0017939814814814815,5,5,2,2,6,fr,non/non<adv>
0.0,0.002384259259259259,6,5,1,0,1,it,scrive/scrivere<vblex><pri><p3><sg>
1.0,2.246585648148148,22,19,1,1,20,en,man/man<n><sg>
1.0,0.29189814814814813,16,15,4,4,1,es,hombre/hombre<n><m><sg>
1.0,0.7808449074074074,6,6,1,1,0,de,menschen/mensch<n><m><pl><acc>
1.0,1.0082638888888888,2,2,1,1,4,en,sandwich/sandwich<n><sg>
1.0,8.873668981481481,16,16,1,1,17,fr,que/que<@cnj:depuis_que>
1.0,1.1318287037037038,16,16,1,1,20,es,leche/leche<n><f><sg>
1.0,0.002962962962962963,9,7,1,1,3,fr,a/avoir<vblex><pri><p3><sg>
1.0,0.002662037037037037,11,11,2,2,23,de,kind/kind<n><nt><sg><nom>
0.0,0.039733796296296295,54,48,1,0,9,en,not/not<adv>
1.0,5.265694444444445,3,3,2,2,0,en,you/prpers<@ij:thank_you>
1.0,1.0176273148148147,26,25,1,1,11,es,me/prpers<prn><pro><p1><mf><sg>
1.0,1.7495486111111112,4,3,2,2,0,fr,mangent/manger<vblex><pri><p3><pl>
1.0,28.467858796296298,7,6,1,1,22,en,my/my<det><pos><sp>
1.0,3.693611111111111,3,2,2,2,6,it,mangiamo/mangiare<vblex><pri><p1><pl>
1.0,8.985578703703704,1,1,1,1,1,en,coffee/coffee<n><sg>
1.0,0.01170138888888889,10,7,1,1,7,de,es/es<prn><p3><nt><sg><nom>
1.0,7.531400462962963,2,2,1,1,14,en,pasta/pasta<n><sg>
1.0,3.2179050925925927,3,3,1,1,16,de,bücher/buch<n><nt><pl><acc>
1.0,0.9096875,5,4,1,1,1,fr,elles/il<prn><tn><p3><f><pl>
1.0,0.002349537037037037,13,13,1,1,22,en,ease/ease<n><sg>
1.0,2.097488425925926,3,3,4,4,1,en,we/prpers<prn><subj><p1><mf><pl>
1.0,7.243611111111111,4,4,4,4,22,en,apples/apple<n><pl>
1.0,22.076585648148146,4,4,4,4,22,es,tardes/tarde<n><f><pl>
0.75,2.0298958333333332,4,4,4,3,16,en,have/have<vblex><inf>
1.0,0.012222222222222223,19,18,1,1,22,it,formaggio/formaggio<n><m><sg>
1.0,0.002210648148148148,29,28,3,3,19,en,soup/soup<n><sg>
0.8,0.9526967592592592,4,2,5,4,17,es,leche/leche<n><f><sg>
1.0,0.0018287037037037037,54,50,3,3,16,en,an/a<det><ind><sg>
1.0,14.586655092592592,3,2,2,2,5,en,likes/like<vblex><pri><p3><sg>
0.0,0.9938773148148148,44,34,1,0,2,en,what/what<prn><itg><m><sp>
1.0,54.999710648148145,2,2,2,2,5,en,real/real<adj>
1.0,1.8864814814814814,2,2,1,1,1,it,zuppa/zuppa<n><f><sg>
1.0,0.0005439814814814814,14,13,2,2,17,es,adiós/adiós<ij>
0.5,2.0997685185185184,1,1,2,1,1,fr,jus/jus<n><m><sg>
1.0,2.9352662037037036,4,3,1,1,3,en,sleep/sleep<vblex><pres>
1.0,2.879074074074074,23,22,1,1,16,en,are/be<vbser><pres>
1.0,0.001851851851851852,5,5,1,1,23,en,cats/cat<n><pl>
1.0,0.4171875,2,2,1,1,15,it,<*sf>/piacere<vblex><pri><*pers><*numb>
1.0,0.0020833333333333333,21,21,3,3,0,es,adiós/adiós<ij>
1.0,0.4345949074074074,3,2,2,2,14,en,ducks/duck<n><pl>
1.0,3.716099537037037,10,10,6,6,13,de,das/das<det><def><nt><sg><nom>
1.0,3.968865740740741,4,4,3,3,16,en,yes/yes<adv>
1.0,16.85130787037037,28,27,2,2,17,en,interview/interview<n><sg>
1.0,1.9362037037037036,3,3,1,1,21,it,<*sf>/compleanno<n><m><*numb>
1.0,9.248125,12,12,3,3,23,es,niños/niño<n><m><pl>
1.0,25.875706018518517,2,2,2,2,18,en,general/general<adj>
1.0,5.386851851851852,12,11,1,1,1,es,gata/gato<n><f><sg>
1.0,5.517430555555555,6,6,2,2,13,de,mittagessen/mittag<n>
1.0,0.002939814814814815,1,1,4,4,1,de,brot/brot<n><nt><sg><nom>
1.0,0.02925925925925926,3,3,2,2,15,de,mädchen/mädchen<n><nt><sg><nom>
1.0,0.8778819444444445,4,3,1,1,18,es,ellos/prpers<prn><tn><p3><m><pl>
1.0,22.896354166666665,4,4,1,1,4,es,leche/leche<n><f><sg>
1.0,0.006053240740740741,4,4,1,1,18,en,turn/turn<vblex><pres>
1.0,2.890011574074074,21,20,1,1,8,it,una/un<det><ind><f><sg>
1.0,0.0017592592592592592,5,5,2,2,23,fr,pomme/pomme<n><f><sg>
1.0,1.0161458333333333,18,17,1,1,23,es,diario/diario<n><m><sg>
1.0,0.9767824074074074,11,9,1,1,0,fr,chat/chat<n><m><sg>
1.0,0.0012037037037037038,27,25,1,1,1,en,girl/girl<n><sg>
1.0,0.0026041666666666665,21,19,2,2,21,es,beben/beber<vblex><pri><p3><pl>
0.0,2.042974537037037,28,24,1,0,11,en,have/have<vbhaver><inf><@cond_perfect>
1.0,0.06447916666666667,99,95,1,1,20,fr,la/le<det><def><f><sg>
1.0,1.7995486111111112,3,3,2,2,19,en,plates/plate<n><pl>
1.0,13.489270833333334,3,3,2,2,20,es,cómo/cómo<adv><itg>
1.0,0.00474537037037037,23,23,1,1,1,en,animals/animal<n><pl>
1.0,0.0013425925925925925,4,4,1,1,2,it,gli/il<det><def><m><pl>
1.0,0.0017939814814814815,24,23,3,3,0,fr,mange/manger<vblex><pri><p3><sg>
1.0,0.003310185185185185,23,20,2,2,23,fr,et/et<cnjcoo>
0.5,1.5895949074074074,3,3,2,1,16,fr,d'accord/d'accord<adv>
1.0,5.065393518518518,3,3,1,1,4,es,escritorio/escritorio<n><m><sg>
1.0,0.007916666666666667,12,11,2,2,13,es,tienes/tener<vblex><pri><p2><sg>
1.0,0.8705555555555555,18,16,2,2,15,en,boy/boy<n><sg>
1.0,0.002361111111111111,30,29,2,2,13,en,hello/hello<ij>
1.0,66.72429398148148,26,22,1,1,14,it,sono/essere<vbser><pri><p3><pl>
1.0,85.62217592592593,4,4,2,2,8,en,man/man<n><sg>
0.0,1.4403356481481482,6,6,1,0,21,en,our/our<det><pos><sp>
0.5,54.280717592592595,3,3,2,1,0,de,liest/lesen<vblex><pri><p2><sg>
1.0,0.0013773148148148147,12,12,1,1,14,de,zeitung/zeitung<n><f><sg><acc>
1.0,8.791180555555556,4,4,1,1,23,fr,sauce/sauce<n><f><sg>
1.0,0.0016550925925925926,4,4,1,1,15,es,patio/patio<n><m><sg>
1.0,26.908958333333334,14,11,1,1,23,es,azul/azul<adj><mf><sg>
1.0,0.0015625,7,7,1,1,13,fr,déjeuner/déjeuner<n><m><sg>
1.0,0.002372685185185185,8,8,2,2,4,fr,pâtes/pâte<n><f><pl>
1.0,0.010381944444444444,9,8,1,1,4,es,el/el<det><def><m><sg>
1.0,0.004363425925925926,17,16,1,1,5,en,convenient/convenient<adj>
0.5,4.953032407407408,3,3,2,1,18,es,carne/carne<n><f><sg>
1.0,0.02613425925925926,11,11,2,2,12,en,boy/boy<n><sg>
1.0,0.6628240740740741,32,29,2,2,15,es,porque/porque<cnjadv>
1.0,0.001585648148148148,4,4,4,4,4,de,bitte/bitte<adv>
1.0,0.008796296296296297,8,8,6,6,14,en,not/not<adv>
0.0,0.1008912037037037,3,3,1,0,1,en,couple/couple<n><sg>
1.0,27.881608796296295,7,6,1,1,3,de,sie/sie<prn><p3><mf><pl><nom>
1.0,1.960960648148148,6,6,1,1,15,es,en/en<pr>
1.0,0.00798611111111111,3,3,3,3,4,it,la/il<det><def><f><sg>
1.0,0.3969212962962963,14,14,4,4,19,de,der/der<det><def><m><sg><nom>
1.0,5.585694444444444,8,8,3,3,1,es,bebe/beber<vblex><pri><p3><sg>
1.0,0.9221296296296296,2,2,1,1,0,fr,frites/frite<n><f><pl>
1.0,0.4787962962962963,10,9,1,1,19,es,gato/gato<n><m><sg>
1.0,12.930949074074075,11,11,1,1,14,en,drinks/drink<vblex><pri><p3><sg>
1.0,0.008310185185185184,26,23,1,1,3,fr,mes/mon<det><pos><mf><pl>
1.0,1.1577893518518518,4,4,1,1,1,it,crema/crema<n><f><sg>
0.5,4.043425925925926,5,4,2,1,20,en,beer/beer<n><sg>
1.0,0.036967592592592594,9,8,1,1,23,en,hear/hear<vblex><pres>
1.0,7.006620370370371,5,5,2,2,1,en,hello/hello<ij>
1.0,31.671469907407406,11,10,1,1,18,en,have/have<vblex><pres>
1.0,31.5225,4,4,1,1,4,es,puso/poner<vblex><ifi><p3><sg>
1.0,21.058425925925928,9,8,2,2,6,de,mit/mit<pr><dat>
0.5,3.871273148148148,7,5,2,1,4,es,desde/desde<pr>
1.0,0.002534722222222222,1,1,2,2,7,es,fresa/fresa<n><f><sg>
1.0,1.0297222222222222,14,13,2,2,21,en,we/prpers<prn><subj><p1><mf><pl>
1.0,0.028969907407407406,5,4,1,1,6,pt,minhas/meu<prn><tn><pos><f><pl>
1.0,22.081006944444443,4,4,2,2,12,de,magst/mögen<vbmod><pri><p2><sg>
0.5,0.015833333333333335,2,2,2,1,20,en,please/please<adv>
0.75,84.87730324074074,2,2,4,3,20,es,o/o<cnjcoo>
1.0,2.731550925925926,3,3,2,2,20,en,because/because<cnjadv>
1.0,0.004629629629629629,10,7,2,2,11,es,<*sf>/persona<n><f><*numb>
0.75,0.011099537037037036,3058,2382,4,3,16,en,not/not<adv>
1.0,1.1479976851851852,3,2,3,3,5,de,bäume/baum<n><m><pl><nom>
1.0,14.982847222222222,4,3,1,1,3,de,vorsitzenden/vorsitz<n>
1.0,0.32207175925925924,27,25,1,1,3,en,for/for<pr>
1.0,8.044479166666667,3,2,1,1,6,fr,zoo/zoo<n><m><sg>
1.0,3.6308333333333334,1,1,1,1,4,en,plate/plate<n><sg>
1.0,0.004722222222222222,1,1,1,1,5,de,schüssel/schüssel<n><f><sg><dat>
1.0,0.9339699074074074,6,4,1,1,0,en,june/june<n><sg>
1.0,0.006736111111111111,5,5,1,1,10,de,frau/frau<n><f><sg><nom>
1.0,0.5911342592592592,5,5,1,1,10,en,listens/listen<vblex><pri><p3><sg>
0.75,2.060787037037037,3,3,4,3,23,pt,de/de<pr>
1.0,0.0014467592592592592,14,10,1,1,5,en,even/even<adv>
1.0,7.198159722222222,3,1,3,3,21,fr,éléphant/éléphant<n><m><sg>
1.0,0.011620370370370371,5,4,1,1,17,en,pasta/pasta<n><sg>
1.0,0.945925925925926,6,6,1,1,15,de,sandwiche/sandwich<n><nt><pl><*case>
0.5,0.18410879629629628,4,4,2,1,20,es,ella/prpers<prn><tn><p3><f><sg>
0.5,0.0025462962962962965,20,18,2,1,18,it,donna/donna<n><f><sg>
1.0,0.8590509259259259,11,11,1,1,9,fr,mon/mon<det><pos><m><sg>
0.0,13.273159722222223,6,6,1,0,22,de,zu/zu<pr><dat>
1.0,0.002685185185185185,2,2,1,1,20,es,color/color<n><m><sg>
1.0,0.006006944444444444,12,12,1,1,9,de,schwangerschaft/schwanger<adj>
0.0,7.9452893518518515,2,2,1,0,14,fr,salade/salade<n><f><sg>
1.0,1.9859837962962963,3,3,1,1,3,en,without/without<pr>
1.0,2.145,10,10,1,1,22,en,legal/legal<adj>
1.0,6.1025,30,27,1,1,2,en,cat/cat<n><sg>
0.75,1.182037037037037,4,3,4,3,18,en,loves/love<vblex><pri><p3><sg>
1.0,0.0017592592592592592,668,647,1,1,3,en,apple/apple<n><sg>
1.0,0.02883101851851852,2,2,4,4,16,de,benutzern/benutzern<n><m><pl><dat>
0.0,0.01412037037037037,1,1,1,0,16,en,day/day<n><sg>
1.0,0.0038773148148148148,12,10,5,5,3,en,am/be<vbser><pri><p1><sg>
1.0,0.011956018518518519,2,2,1,1,12,en,conference/conference<n><sg>
0.833333333333,7.0457523148148145,4,4,6,5,22,en,an/a<det><ind><sg>
0.0,0.9218981481481482,3,3,1,0,13,en,our/our<det><pos><sp>
1.0,3.473287037037037,10,9,2,2,5,en,with/with<pr>
1.0,0.001990740740740741,3,3,1,1,21,fr,<*sf>/emploi<n><m><*numb>
1.0,0.006076388888888889,4,3,5,5,19,es,carta/carta<n><f><sg>
1.0,60.45931712962963,6,6,1,1,8,fr,chatte/chat<n><f><sg>
0.833333333333,0.6552430555555555,2,2,6,5,15,fr,elle/il<prn><tn><p3><f><sg>
1.0,0.0014814814814814814,6,5,1,1,14,en,dress/dress<n><sg>
1.0,0.002523148148148148,28,24,2,2,3,es,es/ser<vbser><pri><p3><sg>
1.0,0.0035069444444444445,23,21,1,1,14,es,gatas/gato<n><f><pl>
1.0,2.6896643518518517,10,10,2,2,20,es,un/uno<det><ind><m><sg>
1.0,2.0280671296296298,1,1,1,1,13,fr,aime/aimer<vblex><pri><p3><sg>
1.0,2.839074074074074,8,8,3,3,22,es,caminamos/caminar<vblex><pri><p1><pl>
0.0,0.000625,8,5,1,0,20,en,drinks/drink<vblex><pri><p3><sg>
1.0,32.27974537037037,14,12,1,1,12,fr,eau/eau<n><f><sg>
1.0,0.0031134259259259257,18,16,1,1,2,es,arroz/arroz<n><m><sg>
0.0,0.018159722222222223,29,24,1,0,10,fr,petit/petit<adj><m><sg>
1.0,7.273877314814815,2,2,2,2,23,es,usted/prpers<prn><tn><p3><mf><sg>
1.0,0.0017939814814814815,4,4,1,1,21,es,arroz/arroz<n><m><sg>
1.0,1.4481828703703703,10,9,1,1,7,es,cebolla/cebolla<n><f><sg>
1.0,2.9941666666666666,17,15,1,1,19,fr,moins/moins<adv>
0.0,0.9487037037037037,52,45,1,0,14,en,am/be<vbser><pri><p1><sg>
0.0,0.6056134259259259,253,127,1,0,14,en,that/that<prn><tn><mf><sg>
0.0,11.455462962962963,9,6,1,0,2,en,looks/look<vblex><pri><p3><sg>
1.0,0.006354166666666667,5,4,1,1,1,es,comemos/comer<vblex><pri><p1><pl>
1.0,1.0394328703703704,3,3,3,3,22,en,books/book<n><pl>
1.0,0.00625,14,14,5,5,0,es,el/el<det><def><m><sg>
1.0,11.01855324074074,32,29,5,5,18,en,where/where<adv><itg>
0.0,24.02753472222222,5,5,1,0,3,it,pollo/pollo<n><m><sg>
1.0,0.0014699074074074074,26,25,1,1,5,es,pescado/pescado<n><m><sg>
1.0,14.77332175925926,3,3,4,4,12,es,consideran/considerar<vblex><pri><p3><pl>
1.0,5.027268518518518,7,6,1,1,15,en,application/application<n><sg>
0.8,0.8269444444444445,2,1,5,4,17,de,ihre/ihr<prn><pos><f><sg><nom>
1.0,0.0023263888888888887,8,8,2,2,18,en,strawberry/strawberry<n><sg>
1.0,0.00880787037037037,3,3,1,1,18,en,plate/plate<n><sg>
0.0,28.851423611111112,5,4,1,0,18,de,frauen/frau<n><f><pl><dat>
1.0,1.0318865740740741,2,1,1,1,2,fr,<*sf>/bleu<adj><*gndr><*numb>
1.0,0.035486111111111114,4,4,6,6,4,en,woman/woman<n><sg>
1.0,68.9856712962963,6,6,1,1,5,en,thanks/thanks<ij>
1.0,5.461412037037037,44,41,1,1,4,es,eso/eso<prn><tn><m><sp>
1.0,0.007997685185185186,8,7,1,1,18,en,juice/juice<n><sg>
1.0,0.007025462962962963,12,11,1,1,21,de,vogel/vogel<n><m><sg><nom>
1.0,0.004791666666666666,3,3,1,1,22,es,gris/gris<adj><mf><sg>
1.0,0.002685185185185185,3,3,3,3,6,de,seine/sein<prn><pos><f><sg><acc>
1.0,15.11337962962963,3,2,1,1,18,en,elephants/elephant<n><pl>
1.0,16.96408564814815,2,2,2,2,20,de,getränke/getränk<n><nt><pl><*case>
0.75,3.0208796296296296,3,3,4,3,2,en,water/water<n><sg>
1.0,7.7803125,28,26,1,1,10,en,are/be<vbser><pres>
1.0,24.7,7,7,1,1,14,es,vestidos/vestido<n><m><pl>
0.0,6.014456018518518,9,7,1,0,1,it,giornale/giornale<n><m><sg>
1.0,0.9432638888888889,8,8,3,3,16,fr,<*sf>/amour<n><m><*numb>
1.0,0.004849537037037037,28,27,1,1,6,en,man/man<n><sg>
1.0,1.0790046296296296,7,6,1,1,20,de,fragen/frage<n><f><pl><nom>
1.0,0.0009490740740740741,6,4,1,1,16,fr,ton/ton<det><pos><m><sg>
1.0,0.6475231481481482,4,4,1,1,10,it,miei/mio<det><pos><m><pl>
1.0,19.024652777777778,34,31,1,1,21,en,eats/eat<vblex><pri><p3><sg>
1.0,0.012453703703703703,4,3,1,1,4,es,perros/perro<n><m><pl>
1.0,0.007893518518518518,34,30,1,1,8,es,eres/ser<vbser><pri><p2><sg>
1.0,0.029722222222222223,101,97,1,1,0,es,soy/ser<vbser><pri><p1><sg>
1.0,5.997025462962963,2,2,3,3,4,en,drink/drink<vblex><pres>
1.0,0.003159722222222222,9,8,3,3,13,en,water/water<n><sg>
1.0,10.973125,4,4,1,1,5,en,without/without<pr>
1.0,79.99069444444444,14,13,1,1,4,en,girls/girl<n><pl>
1.0,31.012488425925927,3,3,1,1,20,en,where/where<adv><itg>
1.0,0.01363425925925926,24,21,3,3,18,en,are/be<vbser><pres>
1.0,0.032268518518518516,27,26,1,1,9,en,coffee/coffee<n><sg>
1.0,0.002685185185185185,2,2,2,2,23,es,color/color<n><m><sg>
1.0,4.419525462962963,12,10,2,2,7,de,hat/haben<vbhaver><pri><p3><sg>
0.0,0.007962962962962963,12,10,1,0,4,en,it/prpers<prn><subj><p3><nt><sg>
1.0,63.80542824074074,5,5,1,1,12,en,elephant/elephant<n><sg>
1.0,0.001712962962962963,5,2,1,1,2,es,pueden/poder<vbmod><pri><p3><pl>
1.0,263.38971064814814,5,5,2,2,0,fr,salut/salut<ij>
1.0,0.9762152777777777,2,2,2,2,13,fr,écrit/écrire<vblex><pri><p3><sg>
1.0,0.01037037037037037,6,6,1,1,17,en,august/august<n><sg>
1.0,0.007326388888888889,22,19,1,1,19,en,chicken/chicken<n><sg>
0.909090909091,0.5285185185185185,17,16,11,10,21,fr,nous/nous<prn><tn><p1><mf><pl>
0.833333333333,104.5177662037037,26,23,6,5,18,es,ella/prpers<prn><tn><p3><f><sg>
1.0,0.0037847222222222223,46,41,2,2,4,en,is/be<vbser><pri><p3><sg>
1.0,1.9103819444444445,7,4,1,1,4,es,sus/suyo<det><pos><mf><pl>
1.0,4.601851851851852,17,17,3,3,15,es,persona/persona<n><f><sg>
1.0,2.4894907407407407,4,4,1,1,22,es,mujer/mujer<n><f><sg>
1.0,14.997581018518519,3,3,3,3,2,en,water/water<n><sg>
1.0,0.0069328703703703705,4,4,1,1,16,es,tarde/tarde<adv>
1.0,0.8674537037037037,10,10,1,1,20,en,afternoon/afternoon<n><sg>
1.0,27.98085648148148,13,10,1,1,18,en,want/want<vblex><pres>
1.0,0.00962962962962963,39,35,2,2,16,fr,pour/pour<pr>
1.0,0.022754629629629628,8,7,1,1,19,es,camina/caminar<vblex><pri><p3><sg>
1.0,0.014814814814814815,25,21,1,1,23,en,food/food<n><sg>
1.0,2.9696180555555554,3,3,1,1,13,en,me/prpers<prn><obj><p1><mf><sg>
1.0,53.00760416666667,2,2,1,1,3,es,animales/animal<n><m><pl>
1.0,1.2529050925925926,9,9,2,2,2,it,pane/pane<n><m><sg>
1.0,3.7226967592592595,5,4,1,1,12,de,mädchen/mädchen<n><nt><pl><nom>
1.0,0.000925925925925926,7,6,2,2,8,pt,ah/ah<ij>
0.666666666667,0.002627314814814815,116,98,6,4,0,fr,un/un<det><ind><m><sg>
1.0,0.0022337962962962962,10,10,5,5,23,de,wasser/wasser<n><nt><sg><acc>
1.0,4.992291666666667,11,10,1,1,11,en,we/prpers<prn><subj><p1><mf><pl>
1.0,0.007291666666666667,9,8,2,2,23,en,read/read<vblex><pres>
1.0,0.0023263888888888887,13,11,1,1,23,de,mann/mann<n><m><sg><nom>
1.0,0.004548611111111111,76,62,1,1,1,fr,l'/le<det><def><mf><sg>
1.0,6.410057870370371,5,5,1,1,15,es,nosotros/prpers<prn><tn><p1><m><pl>
1.0,0.0021412037037037038,14,13,3,3,2,en,woman/woman<n><sg>
1.0,0.009143518518518518,47,42,1,1,17,it,lei/lui<prn><tn><p3><f><sg>
1.0,10.96792824074074,9,6,1,1,4,fr,enfants/enfant<n><mf><pl>
1.0,0.0007175925925925926,24,22,1,1,13,en,girl/girl<n><sg>
0.0,0.001574074074074074,3,3,1,0,16,de,tasse/tasse<n><f><sg><*case>
1.0,3.649826388888889,18,18,1,1,18,es,agente/agente<n><mf><sg>
1.0,0.729386574074074,5,5,1,1,16,es,leo/leer<vblex><pri><p1><sg>
1.0,0.995474537037037,3,3,1,1,4,es,falda/falda<n><f><sg>
1.0,0.0036458333333333334,13,13,2,2,1,en,am/be<vbser><pri><p1><sg>
1.0,0.8856944444444445,3,3,1,1,14,de,mein/mein<prn><pos><nt><sg><nom>
1.0,53.92091435185185,2,2,1,1,18,de,schüssel/schüssel<n><f><sg><*case>
1.0,8.634583333333333,17,17,2,2,6,es,el/el<det><def><m><sg>
1.0,0.0009953703703703704,9,8,1,1,2,es,mujer/mujer<n><f><sg>
1.0,3.9923611111111112,14,14,2,2,17,en,cheese/cheese<n><sg>
1.0,0.18248842592592593,117,105,1,1,18,fr,des/de<pr>+le<det><def><mf><pl>
1.0,12.382199074074075,3,2,1,1,0,fr,<*sf>/samedi<n><m><*numb>
1.0,2.822858796296296,4,4,2,2,23,es,manzana/manzana<n><f><sg>
1.0,4.201261574074074,3,2,1,1,3,es,usted/prpers<prn><tn><p3><mf><sg>
0.5,0.0030092592592592593,10,9,2,1,11,fr,le/le<det><def><m><sg>
1.0,0.21140046296296297,2,2,1,1,18,en,study/study<vblex><inf>
1.0,0.0005555555555555556,11,9,1,1,6,en,fruit/fruit<n><sg>
1.0,0.004398148148148148,15,14,3,3,16,fr,un/un<det><ind><m><sg>
1.0,0.009548611111111112,2,2,1,1,1,en,drink/drink<vblex><pres>
1.0,0.0027430555555555554,7,7,1,1,12,fr,ils/il<prn><tn><p3><m><pl>
1.0,0.0046875,27,25,1,1,5,de,spielst/spielen<vblex><pri><p2><sg>
1.0,0.0021180555555555558,324,302,4,4,0,en,is/be<vbser><pri><p3><sg>
1.0,0.7473148148148148,4,3,1,1,16,it,<*sf>/cosa<n><f><*numb>
1.0,0.0036805555555555554,5,5,1,1,0,en,calendar/calendar<n><sg>
0.0,0.0007407407407407407,40,35,1,0,5,en,is/be<vbser><pri><p3><sg>
1.0,0.6650462962962963,1,1,1,1,0,fr,<*sf>/apporter<vblex><pri><*pers><*numb>
0.0,0.9727430555555555,2,1,1,0,7,es,patos/pato<n><m><pl>
1.0,0.00038194444444444446,23,22,2,2,1,en,man/man<n><sg>
0.909090909091,1.9170138888888888,107,100,11,10,15,en,is/be<vbser><pri><p3><sg>
1.0,0.11855324074074074,11,8,1,1,21,en,juice/juice<n><sg>
1.0,1.0161458333333333,7,7,3,3,17,es,mi/mío<det><pos><mf><sg>
1.0,2.043414351851852,3,2,3,3,23,en,chicken/chicken<n><sg>
1.0,0.010439814814814815,29,27,2,2,21,en,fish/fish<n><sg>
1.0,2.939189814814815,4,4,1,1,4,es,huevo/huevo<n><m><sg>
1.0,2.373761574074074,16,14,1,1,1,en,apple/apple<n><sg>
1.0,0.003321759259259259,7,6,2,2,12,pt,ovo/ovo<n><m><sg>
0.0,5.06863425925926,1,1,1,0,20,fr,<*sf>/attendre<vblex><pri><*pers><*numb>
1.0,0.006493055555555556,12,11,3,3,22,en,we/prpers<prn><subj><p1><mf><pl>
1.0,0.005347222222222222,8,8,1,1,19,es,manzanas/manzana<n><f><pl>
1.0,0.002476851851851852,2,2,2,2,18,en,elephant/elephant<n><sg>
1.0,0.027025462962962963,2,2,2,2,19,es,faldas/falda<n><f><pl>
1.0,0.007210648148148148,5,5,1,1,22,es,fresa/fresa<n><f><sg>
1.0,5.997210648148148,2,2,1,1,19,en,this/this<prn><tn><mf><sg>
1.0,5.949710648148148,3,2,1,1,7,es,gatas/gato<n><f><pl>
1.0,5.008634259259259,3,3,1,1,1,en,in/in<pr>
1.0,2.0530555555555554,1,1,3,3,1,en,beef/beef<n><sg>
1.0,0.003935185185185185,6,3,4,4,21,en,definitely/definitely<adv>
1.0,0.7406828703703704,62,60,1,1,13,en,an/a<det><ind><sg>
1.0,0.004201388888888889,7,7,2,2,17,en,bread/bread<n><sg>
1.0,12.163796296296296,26,20,2,2,23,en,shoe/shoe<n><sg>
1.0,0.0026967592592592594,5,4,6,6,20,it,legge/leggere<vblex><pri><p3><sg>
0.5,0.001990740740740741,37,35,2,1,9,fr,un/un<det><ind><m><sg>
0.0,0.02962962962962963,23,19,1,0,15,es,por/por<pr>
1.0,7.872916666666667,2,2,2,2,14,es,papá/papá<n><m><sg>
1.0,0.003564814814814815,3,3,1,1,21,en,coffee/coffee<n><sg>
1.0,0.41314814814814815,4,4,1,1,19,de,super/super<adj><pst><pred>
0.5,22.827337962962964,7,6,2,1,18,fr,la/le<det><def><f><sg>
1.0,0.06842592592592593,4,4,3,3,6,es,pescado/pescado<n><m><sg>
1.0,45.44550925925926,19,18,1,1,18,fr,le/le<det><def><m><sg>
1.0,0.002199074074074074,8,8,1,1,21,de,pferd/pferd<n><nt><sg><acc>
1.0,0.0650462962962963,4,4,1,1,4,en,drinks/drink<vblex><pri><p3><sg>
1.0,3.0580439814814815,2,2,3,3,11,en,child/child<n><sg>
0.0,3.427939814814815,47,40,1,0,17,es,de/de<pr>
1.0,0.023159722222222224,19,18,1,1,9,en,girl/girl<n><sg>
1.0,0.017858796296296296,57,56,1,1,8,de,frau/frau<n><f><sg><nom>
1.0,0.0024421296296296296,12,12,1,1,20,en,which/which<det><itg><sp>
1.0,8.01224537037037,5,4,5,5,15,es,un/uno<det><ind><m><sg>
1.0,0.0128125,3,2,6,6,13,fr,et/et<cnjcoo>
0.666666666667,0.006458333333333333,6,6,3,2,7,fr,grosse/gros<adj><f><sg>
1.0,0.004641203703703704,13,12,4,4,20,en,find/find<vblex><pres>
1.0,0.005613425925925926,7,5,1,1,3,en,battery/battery<n><sg>
1.0,57.95241898148148,8,6,1,1,19,es,cocino/cocinar<vblex><pri><p1><sg>
1.0,2.6372569444444443,111,101,1,1,2,es,pescados/pescado<n><m><pl>
